,name
19522,Лицензия для работы с программой CAD-CAM Essential
19524,Лист ПВДФ 40*280*1750
19526,"Ткань Атлас 130 г/кв.м, 1,6*83 м. Сублимация"
19527,Воздушный фильтр печатной головы капсюльный
19529,Плёнка SAV 80 mc NeoJet белая 50/1270 глянцевая (Склеенный рулон)
19530,"Блэкаут 230г/кв.м, 1,6*65м. Термотрансфер. Q"
19531,"Баннер короткий Vikuflex литой Frontlit 400гр, 35х2.2 мат 1000Dx1000D, 16x16"
19532,"Антигравийная полимерная ПВХ пленка Oraguard 270 G 000, 1,4*50 м, 150 мкм, прозрачная, глянцевая"
19533,Труба профильная полипропиленовая серая 60х40х5000мм (толщина стенки 5 мм)
19535,"Пленка самоклеящаяся Oracal 8800 F 017 1,26*25 м вишневая транслюцентная"
19536,Образец профиля плакатный пластиковый белый 15 см
19538,"Баннер Vikuflex литой Frontlit 510гр, 50х1.1 мат 1000Dx1000D, 18x18, Hard Tube"
19539,"Сварочный треугольный пруток полипропиленовый/Polystone P light blue/сополимер/5,7х3,8мм, бухта 10 кг"
19541,"труба ПП d= 400х12,3мм, 5м/12.705.0400.33"
19543,"Пленка самоклеящаяся Ritrama Ri-Mark Event F 111 1,22*50 м желтая, глянцевая"
19544,Образец Фотолюминесцентная пленка Luchentis-200-24-LCT-12 суперпринт
19546,"Оксфорд POLI, 215 гр/м2, 109м*1,5м, Термотрансфер Y"
19547,"Двусторонняя вспененная полиэтиленовая акриловая лента WF11+ SM Chemie™ 1,1*9 мм*50 м, белая, пластиковый лайнер"
19548,Чернила прозрачные Dippa Shanghai
19550,"Штендер прямоугольный ,синий, труба d=30 мм"
19552,"Клеммшина 176 белая, 4 мм, 3,0 м"
19554,"Пленка SAV 100 mc Vikujet (Neojet) белая 50/1370 глянцевая, чёрный клей"
19555,"Образец вспененный листовой ПВХ Кармапласт цветной 0,5 СП 5*1000*1000 мм черный"
19557,"Ткань Таффета 60 г/кв.м, 1,6м*200 м. Прямая печать"
19558,"Ткань Таффета 60г/кв.м, 1,6м*194м, Прямая печать"
19559,Перфорированная пленка One Way Vision  Eco Print Vinyl  180G 1.37х50
19560,"Самба негорючая Экслюзив 195г/м2*1,60* 5м (Berger Текстэль)"
19561,ПЭ 100 тройник 90o d 160-90 мм/753 208 373
19563,"Бумага Ситилайт Vilaseca Skylight 200 г/м2 1,27м * 75м, сольвент, UV, латекс н7824"
19564,"Пленка самоклеящаяся Plo Plo F 091 G 1,05*50 м золотая, глянцевая"
19565,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, серый (2805), ударопрочный, RAL 7042, формовочный"
19567,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, бежевый (2707), ударопрочный, RAL 1001, формовочный"
19569,"Цилиндр полипропиленовый, D внутр = 680 мм, высота  900 мм, 10 мм, натуральный"
19571,"Образец Лист акрил. Loriglas день/ночь 3 мм, черно-белый, А4"
19573,Угловой соединитель Quattro 130 мм серый
19575,Лист ПЭТ-Г Nudec 3x2050x3050мм опал
19577,"Акрил Полигаль Киви 1,8*2050*3050 мм, 92%, прозрачный (оргстекло)"
19579,Лист A-ПЭТ GEBAU  1x3050x2050 мм прозрач. 2SL гл/гл
19581,"Цилиндр полипропиленовый цвет серый, стенка 12 мм, наружний диаметр 1800 мм, высота 3000 мм"
19583,Клик-профиль для Roll-up 200*200 см
19585,Сумка для Roll-up Coleido Comfort Plus 100*200 см
19587,"Баннер Vikuflex литой Frontlit 510гр, 50х3.2 мат 1000Dx1000D, 18x18, Hard Tube"
19588,"Алюминиевая композитная панель Bildex 4*1220*4000 мм, (al 0,4 мм) цвет зелёный чистый 6037"
19590,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, светло-зеленый (2410), ударопрочный, RAL 6032, формовочный"
19592,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, темно-зеленый (3414), ударопрочный, RAL 6005, формовочный"
19594,"Промо-рулон плёнка для печати Saviar белая 80 мкм 1,37*50 м, матовая"
19595,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, оранжевый (2205), ударопрочный, RAL 2004, формовочный"
19597,"Полистирол листовой Zuroplast HIPS, 2*2000*3000 мм, травянистый (2414), ударопрочный, формовочный"
19599,"Полистирол листовой Zuroplast HIPS, 3*2000*3000 мм, изумрудный (2408), ударопрочный, Pantone 320C, формовочный"
19601,Пленка 293G F000 50/760 Oraguard вне помещений
19602,"Футболка Premium Stretch, V-образный вырез,  мужская размер M, серая"
19604,"Стержень поликарбонат Sustanat PC 20*3000 мм, натуральный"
19606,Лист ПВХ Tu-Foam light M 4х2030x3050 мм белый
19608,"Лента световозвращающая ORALITE VC104 Plus Сurtain Grade 012, 50 мм*50 м, красная"
19609,"Лента световозвращающая ORALITE VC104 Plus Сurtain Grade Imagine 006, 50 мм*50 м, желтая"
19610,"Лента световозвращающая ORALITE VC104 Plus Сurtain Grade Imagine 012, 50 мм*50 м, красная"
19611,Сумка для Roll-up Coleido Premium 120*200 см
19613,Угловой соединитель Quattro 130 мм белый
19615,Округлый соединитель Quattro 130мм черный
19617,"Пленка ""Rexcolor"" (1,22 м) черный NM721/70 м (140х80 1,22х1.00 м)"
19619,Чернила LYSON желтый V2   J/PZIG 362 (1канистра = 1литр)
19621,"Термотрансферная пленка Stahls Cad-Cut Premium Plus 0,5*25 м зеленый 400"
19622,Чернила LYSON желтый V2   J/PZIG 362 (1канистра = 5литров)
19624,"ОБРАЗЕЦ, Термопленка NOVA-FLEX 3D, 2518 -средне-желтый, 3D-объем, А5"
19626,"Счетчик оборотов ""Ролл-1600"""
19628,"Пленка Orajet 3636G F000 1,37*50 м прозрачная, глянцевая"
19629,"Контроллер ELF T-1000, SM-control, 5/24В, 4Вт, SD card"
19631,"Пленка Orajet 3636M F000 1,37*50 м прозрачная, матовая"
19632,"Контроллер для светодиодов, 9-30В, 5А/канал"
19634,"Профиль текстильный импост 35 мм, 6,1 м, неанодированный"
19636,"Полистирол листовой Zuroplast HIPS, 3*2000*3000 мм, фиолетовый (2608), ударопрочный, RAL 4008, формовочный"
19638,"Ложная сетка 135г/кв.м, 1,65*109м. Термотрансфер."
19639,"Ткань Футер с петлей 310 гр/м2, 1,6*45 м Термотрансфер. Q"
19640,"Полистирол листовой Zuroplast HIPS, 3*2000*3000 мм, черный (3901), ударопрочный, RAL 9005, формовочный"
19642,"труба ПП d= 140х12,7мм, 5м/12.705.0140.11"
19644,"Термопресс СP-2938/6, универсальный 6 в1 (29х38 см)"
19646,"Профиль алюминиевый Vikuprof ND1 золото глянц. 3,05 м."
19648,"Баннер Frontlit ламинированный  440гр. 500*300 18*12, 1,37х50м"
19649,"Контроллер Светодиодный 4-х канальный ""КС-45"", 5А/канал"
19651,краска полиграфическая S12753
19652,"Блок питания Mean Well, герметичный, CLG-150-12, в металлическом корпусе"
19654,"Бумага Ситилайт Vilaseca Skylight 150 г/м2 1,6м * 42м, сольвент, UV, латекс н8111"
19655,"Термотрансферная пленка Stahls Cad-Cut Premium Plus 0,5*25 м серый 730"
19656,Лист полипропиленовый сополимер/Polystone PP-C grey/серый/3000х1500х8мм
19658,Лист ПВХ Unext Fresh 8х2030*3050 мм белый
19660,"Плёнка перфорированная One-Way-Vision, 140 микрон 1,07*50 м new"
19661,"Дисплей 250г/кв.м, 1,6*96м. Термотрансфер, прямая печать. Ровный край"
19662,"Плёнка ПЭТ Бэклит Manoor 260 г, 200 мкм, 1,27*50 м, матовая"
19663,"Флажная сетка 90 г/м2, 1,6*53 м Прямая печать. Ровный край. T"
19664,"Модуль светодиодный ELF, 12B, 3SMD диода, белый 6500K"
19666,"Ткань Ложная сетка 140г/кв.м, вт.7,5см, 1,65 м*106 м. Термотрансфер"
19667,"Ткань Флис 180г/кв.м 1,60м*15 м. Термотрансфер"
19668,"PVC-U тройник, д-63 мм/721 200 111"
19670,Кран мембранный PP-N/EPDM d= 25mm /168 319 403
19672,Набор PIH90402297
19674,"Образец Hogomaku ION Антигравийная полиуретановая пленка (0,5 m x 0,5 m)"
19676,Футеровка емкости/7700х1000х2000 мм
19678,"Профиль ALS 90 золото зеркальн.  2 м, 0,6 мм"
19680,"Монолитный поликарбонат Полигаль КОЛИБРИ 3*2050*3050 мм, бронзовый 40%"
19682,"Ферропленка 0,27мм (370гр) с PP покрытием для сольв и UV печати 1,07*50м(С)"
19683,"Лента светодиодная ELF, 150SMD (5050), 12В, 36Вт, 120град, 5м, синяя"
19685,"Прокладка SteriPad 910х910x3 мм, 714 отв., 20 мм"
19687,Клик-профиль для Roll-up 120*200 см
19689,Шест алюминиевый 200 см
19691,"Монолитный поликарбонат Novattro 4*2050*3050 мм 0,2 бронза,S50,2UV"
19693,"Промо-рулон Баннер Г1 Vikuflex литой Frontlit 510 г, 1,6*2 м полумат 1000D*1000D, 18*18"
19695,"Шармус Люкс, 85г/кв.м, 1,5*130м. Термотрансфер. Ровный край"
19696,"ОБРАЗЕЦ, Термопленка NOVA-FLEX GLOW IN THE DARK, 6503 - светонакапливающая, голубой, А5"
19698,"ОБРАЗЕЦ, Термопленка NOVA-FLEX PU SOFT METALLIC, 6260, розовое золото, эластичный металлик, А5"
19700,"280 200Dx300D 18х12 GLP006-1-М;банн.ткань(лам.)75пм;3,2м;240м2anti-cold (морозоуст.) (""АЛПИС"")"
19702,"Пакеты для хлеба ""хлеб дарницкий"" ПП 200х415х0.025мм"
19704,PVDF переход д-90-63 мм/735 908 671
19706,Лист ПК сот.Sunnex 2100х6000х4мм прозрачный
